,Customer_id,City,State,County,Population,Area,Timezone,Job,Children,Age,Education,Employment,Income,Marital,Gender,Churn,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Techie,Contract,Port_modem,Tablet,InternetService,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,PaymentMethod,Tenure,MonthlyCharge,Bandwidth_GB_Year,Timely Responses,Timely Fixes,Timely Replacements,Reliability,Options,Respectfulness Response,Courteous Exchange,Active Listening
4917,B290057,Richmondville,NY,Schoharie,2388,Suburban,America/New_York,Trading standards officer,3.0,63.0,"Some College, Less than 1 Year",Retired,61166.68,Widowed,Female,Yes,7.389079,14,0,0,No,One year,No,No,None,Yes,No,No,Yes,No,No,Yes,Yes,No,Bank Transfer(automatic),4.614124,198.6816,974.6526,4,4,4,3,5,2,3,2
4918,A106835,Mc Lemoresville,TN,Carroll,346,Suburban,America/Chicago,Financial trader,1.0,55.0,Regular High School Diploma,Full Time,33186.785,Never Married,Male,Yes,14.96,16,2,0,No,Month-to-month,Yes,No,Fiber Optic,Yes,Yes,No,No,Yes,No,No,No,Yes,Mailed Check,10.15306,159.701,1081.277,4,4,4,3,2,5,5,4
4919,H114965,Burbank,CA,Los Angeles,18575,Suburban,America/Los_Angeles,Museum/gallery curator,0.0,45.0,"9th Grade to 12th Grade, No Diploma",Full Time,13216.99,Separated,Female,Yes,7.926198,15,0,0,Yes,Month-to-month,No,No,DSL,Yes,No,Yes,No,Yes,Yes,Yes,No,No,Electronic Check,4.64085,144.6065,1166.217,4,4,5,2,2,3,5,5
4920,C93992,Edmond,OK,Oklahoma,52254,Suburban,America/Chicago,"Administrator, Civil Service",1.0,30.0,"Some College, Less than 1 Year",Full Time,58621.81,Separated,Female,No,13.80146,11,1,1,No,Month-to-month,No,No,Fiber Optic,Yes,Yes,No,No,Yes,No,No,No,Yes,Mailed Check,2.919224,159.472,488.2314,5,5,5,4,2,4,6,4
4921,I665838,Indianapolis,IN,Marion,6354,Urban,America/Indiana/Indianapolis,Manufacturing systems engineer,1.0,35.0,Bachelor's Degree,Full Time,29541.88,Divorced,Male,Yes,11.46011,9,2,0,No,Month-to-month,Yes,No,Fiber Optic,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Electronic Check,25.07759,234.5164,3076.416,2,4,3,3,5,1,2,2
4922,R492326,Royalton,IL,Franklin,1411,Urban,America/Chicago,Horticultural therapist,1.0,53.0,Bachelor's Degree,Part Time,34481.06,Separated,Male,Yes,13.36503,12,0,1,No,Month-to-month,No,No,None,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Electronic Check,36.19603,188.8425,2429.238,3,3,3,4,3,4,4,5
4923,Z512046,Mount Vernon,KY,Rockcastle,9852,Urban,America/New_York,Police officer,0.0,39.0,Regular High School Diploma,Full Time,33186.785,Widowed,Female,No,7.821449,16,0,0,No,Two Year,Yes,No,None,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Electronic Check,5.337342,204.0033,1090.927,4,4,4,4,4,4,3,4
4924,M233671,Bertrand,NE,Phelps,1283,Rural,America/Chicago,Textile designer,2.0,68.0,Associate's Degree,Full Time,33186.785,Divorced,Male,Yes,12.07097,14,3,0,No,Month-to-month,No,No,DSL,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Bank Transfer(automatic),7.704074,175.8511,1436.329,3,3,3,5,3,5,4,3
4925,Q64947,Falls Church,VA,Fairfax,13489,Urban,America/New_York,Music therapist,1.0,77.0,"Some College, 1 or More Years, No Degree",Full Time,12416.94,Separated,Male,No,11.78808,11,2,1,No,Two Year,No,No,Fiber Optic,Yes,Yes,No,No,No,No,Yes,Yes,No,Electronic Check,14.13869,240.0522,1672.619,4,4,4,4,4,4,4,2
4926,J66174,Monticello,GA,Jasper,9071,Rural,America/New_York,Chartered loss adjuster,1.0,87.0,GED or Alternative Credential,Unemployed,61291.33,Divorced,Female,Yes,8.27245,19,1,1,No,Two Year,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Yes,No,Yes,Electronic Check,17.61732,172.7345,2123.831,2,3,3,3,5,2,3,3
4927,W166219,Luck,WI,Polk,4179,Suburban,America/Chicago,Bookseller,1.0,33.0,Regular High School Diploma,Student,33186.785,Married,Female,Yes,9.315359,12,0,1,No,Two Year,Yes,No,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Electronic Check,3.179833,291.7941,1130.543,3,4,4,3,3,5,2,4
4928,F122731,Baxter,MN,Crow Wing,8192,Suburban,America/Chicago,Biomedical scientist,1.0,60.0,"Some College, 1 or More Years, No Degree",Full Time,38317.73,Never Married,Female,Yes,11.36464,11,1,0,No,Month-to-month,No,No,None,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Electronic Check,17.5331,223.4032,2100.529,5,5,5,3,5,4,4,5
4929,U176935,Youngwood,PA,Westmoreland,2886,Suburban,America/New_York,"Teacher, secondary school",3.0,53.0,Bachelor's Degree,Full Time,13500.74,Separated,Male,No,10.96002,12,0,1,No,Two Year,No,No,Fiber Optic,Yes,Yes,No,Yes,No,Yes,No,No,Yes,Credit Card (automatic),9.448515,180.0751,1180.25,2,3,1,3,3,3,3,4
4930,H368014,Hopewell,OH,Muskingum,1215,Urban,America/New_York,Hydrologist,1.0,35.0,"9th Grade to 12th Grade, No Diploma",Unemployed,33186.785,Divorced,Female,Yes,12.2808,12,0,1,No,Month-to-month,No,No,None,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Mailed Check,2.488097,207.2579,808.6438,1,1,2,4,3,3,3,1
4931,C306117,Van Dyne,WI,Fond du Lac,1394,Suburban,America/Chicago,Financial controller,0.0,22.0,Nursery School to 8th Grade,Full Time,21413.24,Separated,Female,Yes,10.12987,9,1,0,Yes,Month-to-month,No,No,Fiber Optic,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Electronic Check,6.422331,278.01,1316.361,3,3,4,3,4,2,3,3
4932,X867518,Dana,KY,Floyd,808,Suburban,America/New_York,Primary school teacher,1.0,70.0,Master's Degree,Full Time,10832.15,Widowed,Male,No,7.674743,18,2,0,No,One year,Yes,No,Fiber Optic,Yes,Yes,No,Yes,Yes,No,No,No,Yes,Electronic Check,8.91671,180.6804,1024.783,4,4,4,3,2,4,5,4
4933,K845651,Philmont,NY,Columbia,1165,Rural,America/New_York,Industrial buyer,3.0,53.0,"9th Grade to 12th Grade, No Diploma",Full Time,84674.6,Separated,Female,No,9.515862,10,1,0,No,One year,No,Yes,DSL,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Electronic Check,11.51972,149.6988,1708.39,5,4,6,3,3,2,3,5
4934,C360329,Middletown,IA,Des Moines,603,Rural,America/Chicago,Radio broadcast assistant,0.0,41.0,Associate's Degree,Retired,6204.51,Widowed,Male,Yes,11.35605,13,0,1,No,Two Year,No,No,None,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,Electronic Check,2.184299,195.1978,701.4431,4,3,4,6,1,4,4,4
4935,F988047,Airville,PA,York,2564,Urban,America/New_York,Health and safety adviser,1.0,65.0,Associate's Degree,Retired,63911.85,Married,Male,No,6.680167,11,1,0,No,Two Year,No,No,Fiber Optic,Yes,Yes,Yes,No,Yes,No,No,No,Yes,Electronic Check,36.19603,160.8931,1536.961,4,4,4,4,4,3,3,5
4936,X784647,Beaufort,SC,Beaufort,14801,Rural,America/New_York,Furniture conservator/restorer,1.0,78.0,"9th Grade to 12th Grade, No Diploma",Full Time,8086.98,Widowed,Female,No,15.07018,8,1,0,No,Two Year,Yes,No,DSL,Yes,No,No,No,Yes,No,No,Yes,Yes,Mailed Check,9.060452,140.9199,1304.495,3,4,3,4,4,3,3,4
4937,X947701,Wall,TX,Tom Green,0,Urban,America/Chicago,"Surveyor, mining",3.0,57.0,Regular High School Diploma,Full Time,8348.29,Divorced,Male,No,4.69536,11,1,0,No,Month-to-month,Yes,Yes,None,Yes,No,No,Yes,No,Yes,No,No,Yes,Credit Card (automatic),12.27603,116.4462,1251.457,4,5,4,4,4,4,3,4
4938,C533910,Aquebogue,NY,Suffolk,44,Suburban,America/New_York,Comptroller,0.0,74.0,"Some College, 1 or More Years, No Degree",Full Time,13744.9,Separated,Female,No,8.59294,10,0,0,No,Two Year,No,No,Fiber Optic,Yes,Yes,Yes,No,No,No,No,No,Yes,Credit Card (automatic),11.7516,148.5828,1026.95,4,3,5,4,5,3,3,4
4939,M856171,Fredonia,KY,Caldwell,1783,Urban,America/Chicago,Technical author,1.0,21.0,GED or Alternative Credential,Full Time,5436.21,Divorced,Female,No,14.0266,12,1,0,No,Month-to-month,No,Yes,Fiber Optic,Yes,No,No,Yes,Yes,No,No,Yes,No,Credit Card (automatic),1.556533,183.7053,618.5874,4,4,4,4,4,4,5,4
4940,A295954,Oakley,KS,Logan,2227,Rural,America/Chicago,Equities trader,2.0,75.0,Regular High School Diploma,Full Time,8231.55,Widowed,Male,Yes,8.877606,12,2,1,No,Two Year,Yes,Yes,Fiber Optic,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Electronic Check,10.59224,245.2815,1601.761,2,4,5,4,2,4,4,5
4941,E672215,Osgood,OH,Darke,212,Suburban,America/New_York,Dentist,1.0,40.0,Regular High School Diploma,Full Time,13312.53,Separated,Female,Yes,16.51208,10,3,0,No,Month-to-month,No,No,None,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,Bank Transfer(automatic),18.08315,184.8629,1951.615,2,3,2,4,4,4,4,3
4942,D901761,Elbing,KS,Butler,336,Rural,America/Chicago,Restaurant manager,2.0,26.0,"Some College, Less than 1 Year",Part Time,29977.3,Widowed,Male,No,9.521937,12,2,0,No,Month-to-month,Yes,No,Fiber Optic,Yes,No,Yes,Yes,No,No,No,Yes,Yes,Electronic Check,6.214633,172.315,1056.212,5,4,4,3,3,4,5,3
4943,K402892,Mooreland,IN,Henry,1333,Suburban,America/Indiana/Indianapolis,Video editor,0.0,77.0,"Some College, 1 or More Years, No Degree",Part Time,28827.57,Never Married,Female,No,12.59342,17,3,0,No,One year,Yes,No,Fiber Optic,Yes,No,Yes,Yes,No,No,Yes,Yes,No,Credit Card (automatic),3.595204,232.9375,828.1128,4,4,3,4,2,4,4,5
4944,O178098,Tucson,AZ,Pima,55352,Rural,America/Phoenix,Sales promotion account executive,3.0,61.0,Bachelor's Degree,Unemployed,25480.46,Never Married,Male,No,14.91736,9,0,1,No,One year,No,Yes,None,Yes,Yes,No,No,No,No,No,No,No,Electronic Check,4.197945,112.4636,550.0787,3,4,4,3,3,4,5,4
4945,C966412,Greene,NY,Chenango,5557,Rural,America/New_York,Field trials officer,1.0,58.0,Master's Degree,Retired,33186.785,Separated,Male,No,8.480533,13,0,0,No,Month-to-month,No,No,Fiber Optic,Yes,No,Yes,No,No,Yes,No,No,Yes,Electronic Check,8.596064,127.4937,897.078,3,4,3,3,3,3,3,4
4946,S38895,Fairfax,MO,Atchison,968,Suburban,America/Chicago,Cabin crew,1.0,53.0,Bachelor's Degree,Full Time,73010.37,Widowed,Female,Yes,14.52892,19,0,0,No,Month-to-month,No,No,DSL,No,No,No,No,No,Yes,No,Yes,Yes,Mailed Check,3.184209,140.7452,820.8727,3,3,2,3,4,4,4,4
4947,V197580,Pelham,GA,Mitchell,9998,Urban,America/New_York,"Programmer, applications",1.0,60.0,"9th Grade to 12th Grade, No Diploma",Full Time,53256.9,Widowed,Female,Yes,4.360609,13,1,1,No,Month-to-month,No,No,Fiber Optic,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Credit Card (automatic),36.19603,203.3846,782.294,3,4,4,5,4,4,3,4
4948,D332841,Lehigh Acres,FL,Lee,23787,Suburban,America/New_York,Training and development officer,2.0,53.0,"9th Grade to 12th Grade, No Diploma",Full Time,33186.785,Divorced,Female,Yes,12.75262,14,2,1,No,Month-to-month,No,Yes,None,Yes,Yes,No,No,Yes,Yes,No,No,No,Mailed Check,1.312447,138.0577,342.5039,4,4,4,2,5,3,4,3
4949,K390115,Kooskia,ID,Idaho,2293,Rural,America/Los_Angeles,"Engineer, water",1.0,23.0,Bachelor's Degree,Full Time,33186.785,Never Married,Female,No,9.807277,14,1,0,No,Month-to-month,No,No,Fiber Optic,Yes,No,No,No,No,No,No,No,Yes,Credit Card (automatic),36.19603,113.0057,386.0205,4,4,5,6,2,4,6,3
4950,J69720,Van Wert,IA,Decatur,421,Urban,America/Chicago,Manufacturing engineer,1.0,53.0,Bachelor's Degree,Full Time,36961.91,Married,Male,Yes,11.44568,8,0,0,Yes,Month-to-month,Yes,Yes,Fiber Optic,Yes,No,No,No,Yes,Yes,No,No,No,Bank Transfer(automatic),36.19603,139.1839,453.9727,5,3,4,2,5,4,3,4
4951,N496180,Newton Hamilton,PA,Mifflin,94,Urban,America/New_York,"Psychologist, prison and probation services",1.0,85.0,Regular High School Diploma,Full Time,33186.785,Never Married,Male,Yes,5.781322,9,0,0,No,One year,Yes,Yes,Fiber Optic,Yes,Yes,No,Yes,No,Yes,No,Yes,No,Mailed Check,10.17149,214.9593,1157.275,2,3,1,4,3,3,3,2
4952,L113799,Robertsville,MO,Franklin,3306,Suburban,America/Chicago,Associate Professor,1.0,57.0,Regular High School Diploma,Unemployed,23142.34,Widowed,Male,No,9.275254,13,2,0,No,Month-to-month,Yes,No,Fiber Optic,No,No,Yes,Yes,Yes,No,No,No,Yes,Mailed Check,4.73307,150.8419,820.2134,3,3,2,4,2,3,4,2
4953,B518186,Hampton,NY,Washington,1059,Suburban,America/New_York,IT technical support officer,1.0,51.0,Nursery School to 8th Grade,Full Time,33186.785,Widowed,Female,No,7.967325,13,0,0,No,Two Year,No,No,Fiber Optic,No,Yes,Yes,No,No,No,Yes,No,Yes,Electronic Check,19.39483,173.6013,1955.226,2,2,2,5,2,4,4,4
4954,F518801,Coosawhatchie,SC,Jasper,0,Suburban,America/New_York,Solicitor,3.0,66.0,Regular High School Diploma,Part Time,10219.32,Never Married,Female,No,7.339165,17,2,1,No,Month-to-month,Yes,No,Fiber Optic,Yes,No,Yes,No,No,No,No,No,No,Electronic Check,4.771263,114.5603,501.6284,2,3,2,3,4,4,4,3
4955,P401786,Springfield,MA,Hampden,6762,Rural,America/New_York,"Surveyor, planning and development",0.0,27.0,Bachelor's Degree,Unemployed,33186.785,Separated,Male,Yes,11.95771,15,3,0,No,One year,No,No,DSL,Yes,No,No,Yes,Yes,No,Yes,Yes,No,Bank Transfer(automatic),19.52917,223.9703,2768.13,5,4,5,3,4,4,4,3
4956,W143356,Los Angeles,CA,Los Angeles,63911,Rural,America/Los_Angeles,"Programmer, applications",1.0,25.0,Regular High School Diploma,Full Time,33186.785,Divorced,Male,No,10.51305,13,0,0,No,Two Year,No,No,Fiber Optic,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Mailed Check,6.383328,216.8049,1088.018,3,4,4,2,5,2,3,1
4957,H911954,Buffalo,ND,Cass,446,Rural,America/Chicago,Software engineer,3.0,48.0,Bachelor's Degree,Student,45688.19,Separated,Female,No,10.34487,9,2,0,No,Two Year,No,No,None,Yes,No,Yes,Yes,Yes,No,No,No,No,Electronic Check,11.43916,118.9201,1286.133,3,3,3,4,3,3,3,3
4958,P82876,Underwood,WA,Skamania,861,Urban,America/Los_Angeles,Financial planner,2.0,89.0,Bachelor's Degree,Part Time,15207.5,Separated,Male,Yes,9.173541,10,1,0,No,Two Year,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Yes,Yes,No,Bank Transfer(automatic),10.70911,255.5115,1975.679,3,4,2,2,6,3,4,4
4959,I422144,Lynn,AL,Winston,1043,Suburban,America/Chicago,"Education officer, museum",1.0,53.0,"9th Grade to 12th Grade, No Diploma",Student,44881.42,Never Married,Male,No,10.78473,15,1,0,No,Month-to-month,Yes,Yes,None,Yes,No,No,No,Yes,No,No,Yes,No,Electronic Check,36.19603,128.3752,1961.987,4,4,4,2,4,3,4,4
4960,S112154,Wofford Heights,CA,Kern,2085,Urban,America/Los_Angeles,"Psychologist, sport and exercise",1.0,77.0,Regular High School Diploma,Full Time,67829.44,Never Married,Female,Yes,10.17689,15,0,0,No,Month-to-month,No,No,None,No,Yes,No,No,Yes,No,Yes,Yes,Yes,Mailed Check,10.90429,219.994,1507.261,4,3,4,4,2,2,4,3
4961,F958984,Pleasant Grove,AL,Jefferson,10185,Suburban,America/Chicago,English as a foreign language teacher,0.0,46.0,Bachelor's Degree,Full Time,18634.17,Separated,Male,Yes,10.10985,14,1,0,No,Month-to-month,No,Yes,DSL,Yes,Yes,Yes,Yes,No,No,No,No,No,Electronic Check,36.19603,149.4748,1193.119,4,4,4,4,3,4,6,5
4962,U173150,Chester,PA,Delaware,35345,Urban,America/New_York,"Engineer, civil (contracting)",2.0,65.0,"9th Grade to 12th Grade, No Diploma",Unemployed,20659.21,Separated,Male,Yes,9.768405,16,1,0,No,Month-to-month,No,Yes,DSL,Yes,No,Yes,Yes,No,No,Yes,Yes,No,Electronic Check,12.39101,211.5117,2110.284,4,3,3,4,3,4,4,4
4963,U955654,Flat Rock,IL,Crawford,1690,Suburban,America/Chicago,"Designer, graphic",0.0,53.0,"9th Grade to 12th Grade, No Diploma",Retired,73134.03,Divorced,Male,Yes,14.0244,16,0,1,No,Month-to-month,No,No,DSL,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,Mailed Check,36.19603,185.6446,1613.918,4,4,6,3,4,3,3,4
4964,V664719,Sylvester,TX,Fisher,193,Suburban,America/Chicago,Commissioning editor,3.0,43.0,"9th Grade to 12th Grade, No Diploma",Student,37461.71,Separated,Male,Yes,10.63431,14,1,0,No,Month-to-month,No,Yes,DSL,Yes,Yes,No,No,No,Yes,Yes,No,No,Electronic Check,6.306379,162.1304,3382.424,4,5,5,5,4,5,5,4
4965,U00174,Neelyton,PA,Huntingdon,247,Rural,America/New_York,Special effects artist,1.0,40.0,Master's Degree,Full Time,25163.01,Divorced,Male,Yes,13.46857,13,2,1,No,Month-to-month,No,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Bank Transfer(automatic),8.05975,272.3115,2060.345,2,3,2,6,2,4,4,4
4966,S800636,Hulen,KY,Bell,547,Rural,America/New_York,"Engineer, manufacturing",1.0,28.0,"Some College, Less than 1 Year",Full Time,70500.42,Separated,Male,Yes,15.0095,15,0,0,Yes,Month-to-month,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Bank Transfer(automatic),36.19603,186.5337,2580.275,5,5,5,4,3,4,4,4
4967,I354535,Mokelumne Hill,CA,Calaveras,1851,Rural,America/Los_Angeles,"Scientist, research (life sciences)",2.0,41.0,"9th Grade to 12th Grade, No Diploma",Full Time,18046.41,Separated,Female,Yes,9.520346,11,1,0,No,Month-to-month,Yes,No,None,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Electronic Check,2.397122,184.4724,3382.424,3,3,4,2,6,2,4,4
4968,H719093,Sarasota,FL,Sarasota,11142,Suburban,America/New_York,"Editor, film/video",4.0,43.0,Nursery School to 8th Grade,Retired,55267.18,Widowed,Male,No,9.678312,8,1,2,No,One year,Yes,No,Fiber Optic,Yes,No,No,Yes,Yes,No,Yes,No,No,Bank Transfer(automatic),5.533306,172.9128,1017.062,4,3,4,4,2,5,3,5
4969,M244558,Cambridgeport,VT,Windham,141,Urban,America/New_York,Paramedic,1.0,36.0,"Some College, 1 or More Years, No Degree",Full Time,9083.29,Married,Female,No,8.604748,14,0,1,No,One year,Yes,No,None,Yes,No,Yes,No,Yes,No,Yes,No,Yes,Bank Transfer(automatic),2.745106,121.0549,3382.424,3,4,3,4,2,6,3,3
4970,U271265,Tiro,OH,Crawford,836,Rural,America/New_York,"Presenter, broadcasting",0.0,86.0,"Some College, 1 or More Years, No Degree",Unemployed,33186.785,Never Married,Female,No,7.82276,11,1,0,No,Month-to-month,No,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Electronic Check,2.348386,175.1528,3382.424,5,6,6,3,4,5,2,4
4971,V554560,Brockton,PA,Schuylkill,417,Urban,America/New_York,Planning and development surveyor,2.0,76.0,"9th Grade to 12th Grade, No Diploma",Retired,38599.07,Never Married,Male,Yes,7.861654,13,2,1,No,One year,No,No,DSL,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Electronic Check,14.74826,233.3075,2174.447,5,5,5,4,4,4,4,4
4972,C384023,Greensboro,NC,Guilford,63465,Rural,America/New_York,Analytical chemist,8.0,25.0,Regular High School Diploma,Part Time,69472.61,Widowed,Female,No,7.290578,5,1,2,No,Month-to-month,No,No,DSL,Yes,No,Yes,No,No,Yes,No,Yes,Yes,Electronic Check,8.802664,141.5481,1697.798,4,3,4,4,3,5,4,3
4973,L732093,Poyen,AR,Grant,903,Rural,America/Chicago,Insurance underwriter,4.0,53.0,Professional School Degree,Full Time,41685.06,Married,Male,Yes,7.152989,11,2,0,No,Month-to-month,Yes,No,Fiber Optic,Yes,Yes,No,Yes,No,No,Yes,No,Yes,Mailed Check,11.94546,191.0328,1594.837,4,4,5,3,4,3,3,4
4974,E47652,Laceys Spring,AL,Morgan,5259,Suburban,America/Chicago,"Psychotherapist, child",1.0,67.0,Bachelor's Degree,Full Time,33186.785,Widowed,Female,No,9.978931,9,2,1,No,One year,No,No,DSL,Yes,Yes,Yes,No,Yes,No,No,No,Yes,Bank Transfer(automatic),11.54316,139.7268,1562.246,3,4,3,5,3,3,4,4
4975,X784173,Minneapolis,MN,Hennepin,21970,Suburban,America/Chicago,Hydrogeologist,4.0,25.0,"9th Grade to 12th Grade, No Diploma",Retired,55074.9,Never Married,Female,No,14.83628,7,1,0,No,Month-to-month,Yes,No,None,Yes,No,No,Yes,Yes,No,No,No,No,Bank Transfer(automatic),36.19603,128.5527,1195.352,2,2,1,4,2,4,1,2
4976,Q649581,New York,NY,New York,21556,Urban,America/New_York,"Sound technician, broadcasting/film/video",1.0,24.0,Doctorate Degree,Student,2405.39,Divorced,Male,Yes,12.84944,16,0,0,No,Month-to-month,No,No,Fiber Optic,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Credit Card (automatic),8.930383,239.5624,1419.63,3,3,4,4,2,5,5,4
4977,I84671,Woodstock,MN,Pipestone,357,Rural,America/Chicago,Economist,3.0,80.0,Master's Degree,Part Time,51082.1,Never Married,Male,Yes,12.47139,10,0,0,No,Month-to-month,Yes,No,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Credit Card (automatic),6.62916,288.6259,1292.497,6,6,6,4,3,5,5,4
4978,T355395,North Smithfield,RI,Providence,12058,Suburban,America/New_York,Chartered loss adjuster,3.0,56.0,Regular High School Diploma,Full Time,35497.4,Divorced,Female,Yes,12.10542,12,0,1,No,Month-to-month,No,No,Fiber Optic,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,Electronic Check,8.004483,266.0311,1422.556,6,6,5,3,4,3,4,6
4979,G605184,Trappe,MD,Talbot,3423,Urban,America/New_York,Editorial assistant,1.0,20.0,Bachelor's Degree,Unemployed,33186.785,Divorced,Female,Yes,9.017846,7,2,1,No,Month-to-month,No,Yes,Fiber Optic,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,Credit Card (automatic),8.618298,253.3269,1470.43,4,2,3,2,5,4,2,4
4980,D995873,College Park,MD,Prince George's,31848,Suburban,America/New_York,Radio producer,2.0,62.0,Associate's Degree,Full Time,33186.785,Married,Female,No,8.909351,15,0,1,No,Two Year,No,No,DSL,Yes,No,Yes,Yes,No,Yes,No,Yes,No,Mailed Check,2.146247,164.3033,940.3579,4,3,5,4,4,4,5,5
4981,M841756,Port Orford,OR,Curry,2003,Rural,America/Los_Angeles,Glass blower/designer,1.0,57.0,"Some College, 1 or More Years, No Degree",Student,33186.785,Never Married,Female,No,13.29609,11,2,2,Yes,Two Year,No,No,None,Yes,No,Yes,No,No,No,No,No,No,Credit Card (automatic),9.836442,94.38619,888.9199,3,4,3,4,3,4,3,4
4982,M989048,Tamaqua,PA,Schuylkill,10577,Suburban,America/New_York,Landscape architect,3.0,19.0,Bachelor's Degree,Full Time,46256.01,Widowed,Male,No,7.262964,14,0,1,No,Two Year,No,Yes,Fiber Optic,Yes,No,Yes,Yes,No,No,No,No,Yes,Mailed Check,2.63695,137.0735,657.1195,3,2,3,4,4,4,4,3
4983,T750530,Carsonville,MI,Sanilac,2349,Rural,America/Detroit,"Engineer, structural",1.0,53.0,Associate's Degree,Retired,33186.785,Married,Male,No,17.10815,15,1,1,No,Month-to-month,No,No,Fiber Optic,Yes,No,Yes,Yes,No,No,No,Yes,Yes,Credit Card (automatic),16.60248,171.7344,1784.783,3,4,2,2,5,2,2,2
4984,N810011,Blair,WI,Trempealeau,2723,Rural,America/Chicago,Passenger transport manager,3.0,71.0,"Some College, 1 or More Years, No Degree",Full Time,12377.36,Divorced,Male,No,6.361808,13,0,0,Yes,One year,No,No,DSL,Yes,Yes,Yes,No,No,No,No,No,No,Mailed Check,9.309073,127.6822,1424.785,4,4,4,3,4,3,4,3
4985,T156538,Posey,CA,Tulare,228,Urban,America/Los_Angeles,Accommodation manager,4.0,42.0,Regular High School Diploma,Retired,45217.59,Never Married,Male,Yes,8.559753,16,0,0,No,Month-to-month,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Bank Transfer(automatic),19.9897,202.6062,2705.012,3,3,2,4,3,3,3,5
4986,Y690438,Toledo,OH,Lucas,4343,Suburban,America/New_York,Accommodation manager,0.0,20.0,Regular High School Diploma,Full Time,33186.785,Married,Female,No,11.73593,7,1,2,No,Month-to-month,No,No,None,Yes,No,No,Yes,Yes,Yes,No,No,No,Electronic Check,8.599092,128.3172,981.9917,4,4,2,4,2,4,4,4
4987,Z812383,Marydel,MD,Caroline,2131,Urban,America/New_York,Editorial assistant,2.0,31.0,"9th Grade to 12th Grade, No Diploma",Part Time,60302.79,Divorced,Female,Yes,7.330324,8,0,0,No,Month-to-month,Yes,No,Fiber Optic,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Mailed Check,13.288,241.5177,1763.826,3,2,3,4,2,4,3,4
4988,O156880,Purgitsville,WV,Hampshire,809,Rural,America/New_York,Agricultural engineer,3.0,53.0,Regular High School Diploma,Full Time,42634.06,Married,Male,Yes,10.45134,13,0,0,No,Two Year,No,No,None,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Mailed Check,6.487239,230.701,1256.972,5,4,4,4,3,6,4,6
4989,L680236,Manville,RI,Providence,3519,Rural,America/New_York,Financial manager,1.0,82.0,Regular High School Diploma,Retired,54264.21,Never Married,Female,No,12.76887,10,0,0,No,Month-to-month,No,Yes,None,Yes,No,No,Yes,No,No,Yes,Yes,Yes,Bank Transfer(automatic),6.984409,198.7908,1045.005,3,3,3,4,6,2,4,4
4990,P142472,Beaver,UT,Beaver,3521,Suburban,America/Denver,Higher education careers adviser,0.0,31.0,Bachelor's Degree,Full Time,33186.785,Never Married,Female,Yes,10.06795,9,3,1,Yes,Month-to-month,No,Yes,None,Yes,No,No,Yes,Yes,No,No,Yes,Yes,Mailed Check,15.59169,161.183,1678.566,4,4,4,3,3,3,3,3
